tileid,class,quantile
195570,4,1.0
195571,2,0.181
195572,4,0.966
195573,3,0.658
195574,4,0.98
195575,4,0.991
195576,4,0.987
195577,4,0.901
195578,3,0.7
195579,3,0.636
195581,4,1.0
195582,3,0.862
195583,3,0.673
195586,3,0.884
195587,4,0.907
195588,3,0.887
195591,4,1.0
195592,4,1.0
195593,4,1.0
195594,2,0.419
195595,4,0.998
195596,4,0.99
195597,4,1.0
195598,3,0.899
195603,4,1.0
195605,4,1.0
195606,4,0.978
195607,3,0.893
195609,3,0.849
195610,4,1.0
195612,3,0.572
195613,3,0.754
195614,3,0.526
195615,4,0.984
195616,2,0.154
195617,3,0.646
195618,3,0.749
195619,2,0.356
195622,4,0.996
195625,3,0.53
195627,4,1.0
195628,4,1.0
195629,4,0.959
195630,4,0.99
195631,3,0.792
195633,4,0.974
195634,4,1.0
195635,4,1.0
195637,2,0.492
195638,3,0.587
195639,4,0.997
195640,2,0.336
195641,4,1.0
195642,4,0.985
195643,2,0.207
195644,2,0.342
195645,4,1.0
195646,2,0.202
195647,3,0.629
195648,2,0.421
195649,4,0.99
195650,2,0.468
195651,2,0.212
195652,2,0.236
195653,3,0.805
195654,2,0.388
195655,2,0.286
195656,2,0.171
195657,3,0.697
195658,3,0.862
195659,2,0.17
195660,2,0.14
195661,2,0.111
195662,2,0.257
195663,2,0.44
195664,2,0.232
195665,4,0.964
195666,4,0.98
195667,2,0.403
195668,4,0.936
195669,3,0.792
195671,4,0.93
195673,3,0.551
195675,4,0.997
195677,2,0.39
195678,3,0.661
195679,3,0.679
195680,3,0.821
195682,2,0.408
195683,2,0.383
195684,2,0.355
195685,2,0.218
195688,3,0.646
195689,2,0.322
195690,4,0.965
195691,1,0.071
195692,2,0.237
195858,4,0.999
195859,2,0.223
195860,2,0.177
195861,3,0.639
195862,2,0.145
195863,2,0.149
195864,4,0.973
195865,2,0.262
195866,2,0.133
195867,4,0.971
195868,4,1.0
195869,4,0.987
195870,2,0.228
195871,2,0.33
195872,3,0.79
195873,2,0.182
195874,1,0.081
195875,2,0.174
195876,3,0.74
195877,4,0.964
195878,2,0.348
195879,2,0.405
195880,2,0.22
195881,2,0.131
195882,2,0.166
195883,2,0.308
195884,2,0.289
195885,3,0.537
195886,2,0.396
195887,2,0.234
195888,3,0.653
195889,4,0.989
195890,4,0.972
195891,2,0.131
195892,3,0.545
195893,3,0.507
195894,2,0.181
195895,3,0.741
195896,2,0.292
195897,3,0.651
195898,3,0.502
195899,4,0.982
195900,4,0.961
195901,3,0.66
195902,3,0.85
195903,3,0.719
195904,3,0.854
195905,2,0.112
195906,3,0.717
195907,4,1.0
195908,4,0.98
195909,4,1.0
195910,4,1.0
195911,2,0.413
195912,3,0.703
195913,2,0.163
195914,4,0.948
195915,4,0.992
195916,4,0.901
195917,4,0.987
195918,1,0.049
195919,2,0.485
195920,4,0.983
195921,4,0.971
195922,3,0.869
195923,3,0.519
195924,2,0.37
195925,2,0.303
195926,4,0.933
195927,2,0.218
195928,2,0.306
195930,4,0.981
195931,2,0.328
195933,2,0.378
195934,4,0.93
195936,2,0.472
195937,2,0.406
195938,3,0.54
195939,2,0.193
195940,3,0.511
195941,2,0.363
195942,4,0.979
195943,3,0.693
195944,2,0.228
195945,2,0.241
195946,2,0.234
195947,2,0.142
195948,2,0.345
195949,2,0.273
195950,2,0.357
195953,2,0.238
195954,2,0.197
195955,3,0.687
195957,1,0.094
195958,3,0.742
195959,3,0.594
195961,1,0.047
195962,1,0.013
195963,2,0.13
195964,2,0.148
195966,3,0.669
195967,4,0.998
195968,3,0.817
195969,3,0.726
195970,2,0.276
195971,3,0.781
195973,2,0.451
195974,3,0.69
195975,2,0.38
195976,2,0.247
195978,3,0.63
195979,2,0.499
195983,3,0.567
195984,3,0.616
195985,3,0.563
195997,3,0.58
195998,2,0.323
195999,4,0.962
196000,2,0.5
196001,3,0.63
196002,2,0.408
196003,3,0.724
196004,3,0.736
196102,3,0.794
196109,3,0.713
196110,4,1.0
196113,3,0.768
196114,4,1.0
196115,4,0.982
196116,3,0.655
196117,1,0.05
196118,1,0.1
196119,1,0.066
196120,2,0.366
196121,4,0.996
196122,2,0.196
196123,4,0.951
196124,2,0.194
196125,2,0.13
196126,1,0.078
196127,2,0.201
196128,1,0.067
196129,1,0.017
196130,1,0.029
196131,1,0.042
196132,1,0.041
196133,1,0.087
196134,1,0.034
196135,2,0.127
196136,2,0.146
196137,2,0.188
196138,2,0.471
196139,1,0.056
196140,2,0.149
196141,2,0.191
196142,2,0.266
196143,2,0.247
196144,2,0.13
196145,2,0.279
196146,2,0.314
196147,1,0.066
196148,1,0.081
196149,1,0.062
196150,4,0.999
196151,4,0.956
196152,4,1.0
196153,4,1.0
196154,4,1.0
196155,4,1.0
196156,4,1.0
196157,4,1.0
196158,3,0.576
196159,3,0.702
196160,1,0.078
196161,2,0.249
196162,4,0.998
196163,4,1.0
196164,4,0.979
196165,4,0.997
196166,4,1.0
196167,4,0.988
196168,4,0.995
196169,4,1.0
196170,4,0.999
196171,4,0.988
196172,3,0.691
196173,2,0.175
196174,3,0.856
196175,4,0.994
196176,3,0.786
196177,3,0.606
196178,4,0.939
196179,4,1.0
196180,4,0.91
196181,2,0.24
196182,2,0.331
196183,4,0.983
196184,2,0.272
196185,1,0.008
196186,2,0.228
196187,4,0.999
196188,2,0.341
196189,4,0.942
196190,3,0.779
196191,4,0.942
196192,2,0.255
196193,3,0.77
196194,2,0.331
196195,3,0.621
196196,2,0.252
196197,4,0.921
196198,2,0.272
196199,4,0.925
196200,1,0.09
196201,3,0.799
196202,2,0.3
196203,2,0.28
196204,2,0.484
196205,3,0.727
196206,4,0.922
196207,3,0.817
196208,3,0.764
196209,4,0.966
196210,3,0.849
196211,4,0.985
196212,3,0.885
196213,3,0.622
196214,2,0.275
196215,4,0.91
196216,3,0.595
196218,3,0.546
196219,3,0.7
196220,4,0.954
196222,2,0.385
196223,4,0.933
196224,2,0.345
196225,3,0.842
196226,4,0.975
196227,3,0.507
196228,3,0.588
196229,4,0.962
196230,3,0.588
196231,2,0.224
196232,2,0.377
196233,3,0.894
196234,4,0.94
196235,3,0.878
196239,3,0.806
196240,4,0.942
196241,3,0.588
196242,3,0.878
196243,4,0.976
196244,4,0.995
196245,4,1.0
196246,2,0.108
196247,3,0.633
196251,3,0.634
196252,3,0.645
196253,4,0.949
196254,3,0.796
196255,1,0.088
196256,3,0.563
196257,3,0.617
196258,2,0.209
196259,2,0.125
196260,3,0.791
196261,3,0.896
196262,3,0.764
196263,2,0.176
196264,4,0.964
196265,4,0.977
196266,4,0.997
196267,2,0.136
196268,4,0.98
196270,4,0.998
196271,2,0.349
196272,2,0.393
196273,2,0.121
196274,2,0.318
196275,2,0.231
196276,2,0.265
196277,3,0.696
196278,1,0.086
196279,2,0.319
196280,3,0.752
196281,2,0.355
196282,3,0.57
196283,3,0.564
196285,3,0.564
196286,3,0.776
196287,4,0.918
196289,2,0.205
196290,2,0.309
196291,3,0.681
196292,3,0.706
196293,4,0.987
196294,2,0.477
196295,4,1.0
196296,4,1.0
196297,4,1.0
196299,4,0.99
196300,4,0.989
196301,3,0.847
196303,3,0.865
196304,2,0.461
196305,4,0.947
196307,3,0.6
196308,3,0.844
196309,2,0.244
196310,3,0.875
196311,4,0.97
196312,3,0.827
196313,1,0.062
196314,4,0.97
196316,3,0.852
196318,4,0.944
196321,2,0.235
196322,4,0.922
196324,4,0.984
196325,3,0.812
196326,3,0.765
196327,2,0.491
196328,4,1.0
196329,4,0.973
196330,3,0.586
196333,3,0.86
196335,3,0.806
196336,4,0.999
196337,4,0.999
196338,4,0.999
196339,4,0.937
196341,4,1.0
196342,3,0.568
196344,4,1.0
196346,4,1.0
196347,2,0.347
196348,4,0.989
196349,4,0.999
196350,4,1.0
196351,3,0.809
196352,4,0.999
196353,4,0.947
196354,4,0.995
196355,3,0.593
196356,4,0.972
196357,2,0.482
196359,3,0.735
196360,2,0.133
196361,3,0.555
196362,2,0.213
196363,3,0.675
196364,2,0.332
196365,2,0.41
196366,3,0.869
196367,2,0.218
196368,3,0.735
196369,3,0.598
196370,4,0.928
196371,3,0.778
196372,3,0.611
196373,3,0.633
196375,3,0.856
196376,4,0.923
196377,2,0.407
196382,3,0.862
196383,4,0.989
196384,3,0.862
196385,3,0.898
196386,4,1.0
196387,3,0.818
196392,2,0.449
196393,2,0.437
196397,2,0.278
196398,2,0.469
196399,3,0.88
196401,2,0.243
196421,3,0.859
196423,2,0.452
196564,2,0.178
196565,3,0.861
196566,2,0.105
196567,2,0.202
196568,3,0.862
196569,3,0.578
196570,1,0.07
196571,3,0.706
196572,3,0.558
196573,2,0.149
196574,2,0.137
196575,1,0.073
196576,1,0.066
196577,1,0.082
196578,3,0.615
196579,2,0.109
196580,3,0.75
196581,2,0.313
196582,2,0.127
196583,2,0.222
196584,2,0.104
196585,2,0.127
196586,2,0.361
196587,2,0.381
196588,2,0.131
196589,2,0.258
196590,2,0.334
196591,2,0.153
196592,3,0.782
196593,2,0.369
196594,3,0.565
196595,3,0.778
196596,3,0.863
196597,3,0.776
196598,2,0.468
196599,1,0.069
196600,3,0.542
196601,3,0.816
196602,2,0.415
196603,3,0.895
196604,2,0.448
196605,1,0.085
196606,2,0.413
196607,2,0.414
196608,2,0.461
196609,1,0.058
196610,2,0.477
196611,1,0.008
196612,2,0.178
196613,2,0.4
196614,2,0.361
196615,4,0.967
196616,4,1.0
196617,4,0.983
196618,4,0.998
196619,4,0.987
196620,4,0.979
196621,2,0.355
196622,2,0.436
196623,4,0.917
196624,3,0.887
196625,4,0.975
196626,2,0.482
196627,3,0.77
196628,3,0.776
196629,2,0.38
196630,2,0.287
196631,4,0.937
196632,3,0.794
196633,4,0.917
196634,4,0.995
196635,3,0.852
196636,2,0.438
196637,2,0.235
196638,4,0.994
196639,3,0.669
196641,3,0.629
196642,4,0.981
196646,2,0.47
196647,3,0.663
196650,2,0.37
196652,2,0.458
196654,2,0.435
196655,2,0.206
196656,3,0.655
196657,3,0.816
196661,1,0.088
196662,3,0.73
196663,3,0.544
196664,2,0.407
196665,4,1.0
196666,2,0.448
196667,3,0.664
196670,4,1.0
196672,4,0.963
196673,1,0.073
196674,2,0.329
196675,2,0.365
196676,2,0.442
196677,2,0.384
196678,4,1.0
196679,3,0.629
196680,2,0.175
196681,3,0.758
196682,2,0.489
196683,3,0.796
196684,3,0.648
196685,3,0.878
196686,3,0.645
196687,2,0.165
196688,1,0.068
196689,3,0.687
196690,2,0.231
196691,4,0.999
196692,4,1.0
196693,2,0.479
196694,3,0.8
196695,4,0.993
196696,3,0.874
196697,4,0.995
196698,3,0.797
196699,4,0.928
196700,3,0.654
196701,3,0.535
196705,3,0.807
196706,4,0.991
196707,3,0.618
196708,3,0.554
196709,2,0.231
196809,3,0.773
196810,4,0.987
196811,4,0.999
196812,2,0.138
196813,2,0.488
196816,2,0.402
196823,1,0.067
196824,2,0.173
196825,2,0.189
196826,1,0.011
196827,1,0.015
196828,2,0.113
196829,1,0.077
196830,2,0.423
196831,4,0.999
196832,4,1.0
196833,4,1.0
196834,3,0.612
196835,1,0.067
196836,1,0.046
196837,1,0.029
196838,1,0.009
196839,1,0.076
196840,2,0.196
196841,1,0.037
196842,1,0.075
196843,1,0.067
196844,2,0.138
196845,3,0.507
196846,3,0.526
196847,2,0.293
196848,2,0.127
196849,1,0.009
196850,1,0.033
196851,2,0.127
196852,1,0.081
196853,3,0.558
196854,4,1.0
196855,2,0.389
196856,2,0.148
196857,2,0.255
196858,1,0.01
196859,1,0.03
196860,4,0.903
196861,4,1.0
196862,4,1.0
196863,4,1.0
196864,4,0.954
196865,2,0.466
196866,4,0.917
196867,4,0.922
196868,4,1.0
196869,3,0.673
196870,4,1.0
196871,4,0.984
196872,4,0.985
196873,4,1.0
196874,3,0.602
196875,2,0.151
196876,2,0.469
196877,4,1.0
196878,2,0.374
196879,4,0.959
196880,3,0.583
196881,1,0.009
196882,1,0.007
196883,2,0.145
196884,4,0.979
196885,4,1.0
196886,3,0.899
196887,3,0.814
196888,2,0.499
196889,4,0.988
196890,2,0.385
196891,3,0.81
196892,3,0.812
196893,2,0.201
196894,2,0.494
196895,4,0.924
196896,2,0.47
196897,2,0.222
196898,4,0.961
196899,3,0.538
196900,2,0.122
196901,2,0.367
196902,2,0.23
196903,3,0.81
196904,3,0.597
196905,3,0.544
196906,3,0.735
196907,1,0.098
196908,4,0.988
196909,2,0.36
196910,2,0.219
196911,1,0.087
196912,3,0.704
196913,2,0.156
196914,2,0.169
196915,3,0.573
196916,3,0.613
196917,2,0.37
196918,2,0.283
196920,4,0.999
196921,3,0.801
196922,4,0.904
196923,3,0.62
196924,3,0.724
196925,4,0.907
196926,3,0.853
196927,4,0.909
196928,4,0.939
196929,3,0.819
196930,4,1.0
196931,3,0.715
196932,3,0.543
196933,3,0.634
196934,3,0.721
196935,1,0.065
196936,4,0.962
196937,2,0.28
196938,3,0.89
196939,3,0.897
196940,4,0.999
196941,2,0.295
196942,3,0.893
196943,3,0.562
196944,2,0.372
196946,2,0.102
196949,4,0.979
196950,3,0.611
196951,4,0.997
196952,4,0.94
196953,4,0.922
196954,3,0.549
196955,3,0.821
196956,2,0.4
196959,3,0.76
196960,3,0.698
196961,3,0.855
196962,3,0.839
196963,3,0.609
196964,2,0.239
196965,3,0.662
196966,1,0.083
196967,3,0.848
196968,3,0.827
196969,4,0.987
196970,3,0.747
196971,4,0.947
196972,3,0.88
196973,3,0.709
196974,4,0.93
196975,4,1.0
196976,2,0.131
196977,3,0.551
196978,4,0.942
196979,3,0.856
196980,4,0.946
196981,1,0.027
196982,3,0.58
196983,3,0.569
196984,3,0.787
196985,4,0.976
196986,3,0.623
196987,3,0.562
196988,3,0.523
196990,3,0.791
196991,4,0.972
196992,3,0.661
196993,4,0.976
196994,4,0.969
196995,3,0.895
196996,2,0.303
196997,4,0.974
196998,3,0.57
197000,4,0.964
197001,3,0.703
197002,4,0.973
197003,4,1.0
197004,4,0.966
197008,3,0.897
197009,2,0.188
197010,2,0.35
197011,3,0.823
197012,2,0.245
197013,2,0.438
197014,3,0.532
197017,2,0.429
197018,4,0.989
197020,3,0.774
197021,4,0.984
197024,4,0.906
197026,4,0.996
197027,2,0.13
197028,4,0.932
197029,3,0.713
197030,4,0.904
197031,4,0.997
197032,4,1.0
197033,2,0.397
197034,4,0.972
197035,4,0.989
197036,3,0.516
197037,3,0.686
197038,2,0.297
197039,3,0.617
197042,2,0.476
197046,4,1.0
197047,4,0.908
197048,4,0.946
197049,4,1.0
197050,4,0.972
197051,4,0.998
197052,4,0.996
197053,2,0.401
197054,3,0.806
197055,4,0.907
197056,4,0.978
197057,4,0.984
197058,4,1.0
197059,4,0.994
197060,4,0.99
197061,2,0.322
197062,4,0.992
197063,4,0.924
197064,3,0.803
197066,3,0.735
197067,2,0.497
197068,3,0.729
197069,1,0.087
197070,3,0.822
197071,3,0.759
197072,2,0.334
197073,3,0.502
197074,2,0.274
197075,1,0.051
197076,1,0.062
197077,3,0.895
197078,4,1.0
197079,3,0.886
197080,4,0.974
197081,4,0.93
197082,4,0.93
197085,3,0.664
197086,2,0.325
197089,2,0.268
197093,2,0.416
197094,3,0.757
197095,3,0.594
197096,2,0.361
197097,3,0.569
197098,2,0.404
197099,2,0.157
197100,3,0.836
197105,3,0.643
197106,3,0.592
197107,2,0.102
197108,2,0.237
197131,3,0.804
197132,3,0.806
197272,2,0.209
197273,1,0.08
197274,2,0.244
197275,3,0.533
197276,2,0.248
197277,2,0.174
197278,2,0.256
197279,2,0.331
197281,1,0.077
197284,2,0.37
197285,2,0.149
197286,2,0.101
197287,2,0.261
197288,1,0.054
197289,2,0.388
197290,2,0.261
197291,2,0.195
197292,1,0.063
197293,2,0.439
197295,3,0.817
197296,2,0.182
197297,2,0.385
197298,2,0.221
197299,2,0.383
197300,1,0.009
197301,1,0.073
197302,3,0.838
197303,3,0.652
197304,2,0.464
197305,2,0.168
197306,3,0.564
197307,3,0.87
197308,2,0.304
197309,2,0.254
197310,2,0.34
197311,3,0.61
197312,2,0.387
197313,2,0.385
197314,2,0.246
197315,2,0.383
197316,3,0.504
197317,2,0.425
197318,3,0.522
197319,2,0.158
197320,2,0.361
197321,2,0.258
197322,3,0.883
197323,4,1.0
197324,4,1.0
197325,3,0.875
197326,4,0.96
197327,4,0.937
197328,3,0.616
197329,2,0.272
197330,3,0.752
197331,4,0.994
197332,2,0.342
197333,3,0.807
197334,2,0.497
197335,2,0.466
197336,3,0.516
197339,2,0.45
197340,2,0.394
197341,2,0.182
197342,3,0.773
197347,3,0.715
197348,4,0.995
197351,3,0.553
197366,2,0.36
197369,2,0.172
197374,2,0.403
197378,4,0.935
197379,2,0.321
197382,3,0.884
197386,3,0.64
197387,2,0.312
197389,2,0.497
197391,3,0.677
197393,3,0.79
197395,2,0.305
197396,3,0.631
197397,2,0.414
197398,3,0.533
197399,4,0.996
197401,2,0.385
197402,2,0.425
197403,2,0.414
197404,2,0.312
197406,2,0.363
197408,3,0.8
197409,2,0.432
197410,3,0.602
197411,3,0.64
197414,3,0.812
197415,4,1.0
197416,3,0.874
197417,2,0.343
197518,2,0.392
197519,4,1.0
197520,4,1.0
197521,4,0.984
197522,4,0.978
197523,4,0.96
197524,3,0.672
197525,1,0.066
197526,1,0.024
197527,2,0.186
197528,1,0.065
197529,2,0.384
197530,2,0.265
197532,2,0.363
197533,3,0.742
197534,3,0.838
197535,1,0.022
197536,2,0.459
197537,1,0.019
197538,2,0.174
197539,1,0.041
197540,1,0.03
197541,1,0.028
197542,1,0.008
197543,1,0.02
197544,2,0.144
197545,1,0.083
197546,1,0.036
197547,2,0.167
197548,1,0.077
197549,1,0.092
197550,1,0.04
197551,1,0.032
197552,1,0.081
197553,1,0.056
197554,1,0.051
197555,3,0.556
197556,1,0.094
197557,3,0.709
197558,2,0.297
197559,4,0.959
197560,4,1.0
197561,3,0.783
197562,3,0.505
197563,2,0.339
197564,2,0.288
197565,4,0.965
197566,4,0.971
197567,2,0.415
197568,4,1.0
197569,4,1.0
197570,4,0.931
197571,4,1.0
197572,4,1.0
197573,4,0.993
197574,4,1.0
197575,4,1.0
197576,4,1.0
197577,3,0.883
197578,4,1.0
197579,2,0.425
197580,4,0.988
197581,1,0.094
197582,2,0.335
197583,2,0.29
197584,2,0.381
197585,4,1.0
197586,4,1.0
197587,4,0.955
197588,2,0.397
197589,1,0.054
197590,2,0.154
197591,3,0.599
197592,4,0.958
197593,4,0.957
197594,4,1.0
197595,4,0.941
197596,4,0.981
197597,4,0.924
197598,2,0.109
197599,4,1.0
197600,3,0.693
197601,3,0.686
197602,2,0.127
197603,4,0.937
197604,2,0.257
197605,2,0.441
197606,2,0.228
197607,2,0.141
197608,3,0.511
197609,4,0.933
197610,2,0.476
197611,4,0.983
197612,2,0.224
197613,2,0.466
197614,2,0.282
197615,2,0.496
197616,2,0.493
197617,3,0.61
197618,1,0.084
197619,3,0.887
197620,2,0.442
197621,2,0.495
197622,3,0.615
197623,3,0.509
197624,3,0.719
197625,3,0.882
197626,3,0.656
197627,3,0.812
197628,3,0.604
197629,2,0.498
197630,4,0.924
197631,3,0.684
197632,4,0.994
197633,3,0.587
197634,3,0.838
197635,4,0.926
197636,3,0.865
197637,3,0.648
197638,3,0.891
197639,3,0.706
197640,2,0.205
197641,2,0.181
197642,4,0.978
197643,4,0.92
197644,3,0.81
197645,3,0.84
197646,3,0.875
197647,2,0.316
197648,3,0.846
197649,4,0.936
197650,3,0.541
197651,2,0.414
197652,3,0.63
197654,3,0.674
197655,3,0.826
197656,4,0.944
197658,3,0.508
197659,3,0.641
197660,2,0.424
197661,2,0.482
197662,3,0.547
197663,2,0.298
197665,2,0.113
197666,3,0.677
197667,3,0.631
197668,3,0.682
197669,4,0.921
197670,3,0.538
197671,3,0.802
197672,3,0.704
197673,3,0.707
197674,2,0.455
197675,2,0.226
197676,3,0.7
197677,3,0.873
197678,4,1.0
197679,4,0.998
197680,4,0.905
197681,4,0.986
197682,3,0.882
197683,4,0.972
197685,4,0.988
197686,2,0.483
197687,4,0.93
197688,4,0.998
197689,4,0.991
197690,4,0.991
197691,2,0.357
197692,3,0.638
197693,3,0.793
197694,3,0.579
197698,4,0.977
197699,3,0.634
197700,4,0.999
197701,3,0.787
197704,4,0.911
197705,4,1.0
197709,4,0.995
197710,4,0.993
197713,4,0.994
197714,3,0.86
197715,2,0.429
197716,2,0.427
197717,2,0.437
197718,2,0.459
197719,3,0.88
197723,4,0.981
197727,3,0.824
197731,3,0.794
197734,4,0.997
197735,2,0.368
197737,3,0.72
197738,4,1.0
197739,2,0.251
197740,4,0.965
197741,3,0.868
197742,3,0.697
197743,4,0.987
197744,3,0.677
197745,4,0.987
197746,4,0.966
197747,3,0.72
197748,3,0.73
197749,4,0.981
197750,2,0.245
197751,3,0.827
197752,4,0.946
197755,3,0.84
197756,4,0.965
197757,4,1.0
197758,4,1.0
197759,4,1.0
197760,4,0.984
197761,4,0.988
197762,4,1.0
197763,4,1.0
197764,4,0.995
197765,4,1.0
197766,4,1.0
197767,4,0.964
197768,4,0.9
197769,4,0.931
197770,2,0.438
197771,2,0.138
197772,2,0.345
197773,2,0.324
197774,1,0.055
197775,1,0.028
197776,1,0.044
197777,1,0.09
197779,4,0.955
197780,3,0.702
197781,3,0.871
197782,2,0.133
197783,2,0.253
197784,3,0.773
197785,2,0.254
197786,4,1.0
197787,4,0.985
197788,4,0.931
197793,3,0.707
197795,3,0.825
197796,3,0.568
197797,3,0.64
197801,2,0.313
197802,1,0.071
197803,1,0.04
197804,3,0.74
197805,2,0.448
197809,1,0.069
197813,2,0.301
197814,2,0.259
197839,2,0.481
197840,3,0.54
197841,2,0.153
197842,2,0.297
197981,3,0.564
197983,2,0.141
197987,2,0.114
197989,2,0.143
197991,3,0.623
197992,3,0.564
197993,2,0.353
197994,3,0.809
197995,3,0.816
197996,2,0.166
197997,3,0.692
197998,3,0.634
197999,3,0.811
198000,2,0.483
198001,2,0.471
198002,2,0.374
198003,1,0.045
198004,2,0.389
198005,1,0.045
198006,1,0.044
198007,2,0.177
198008,1,0.026
198009,1,0.064
198010,2,0.274
198011,2,0.304
198012,3,0.54
198013,3,0.667
198014,3,0.69
198015,2,0.412
198016,2,0.23
198017,2,0.447
198018,1,0.097
198019,2,0.445
198020,3,0.661
198021,3,0.594
198022,2,0.376
198023,4,0.928
198024,3,0.516
198025,4,0.995
198026,4,0.983
198027,4,0.989
198028,4,1.0
198029,4,1.0
198030,4,1.0
198031,4,1.0
198032,2,0.417
198033,4,1.0
198034,4,1.0
198035,3,0.759
198036,2,0.361
198037,2,0.306
198038,3,0.804
198039,3,0.848
198040,3,0.632
198041,2,0.437
198042,2,0.468
198043,4,0.963
198044,3,0.605
198045,2,0.174
198048,2,0.403
198049,2,0.205
198053,2,0.409
198056,2,0.448
198074,2,0.377
198075,2,0.356
198079,1,0.014
198082,3,0.884
198083,4,1.0
198085,4,0.96
198086,3,0.699
198096,4,1.0
198097,4,0.995
198099,4,0.999
198100,2,0.256
198101,2,0.338
198102,3,0.824
198104,2,0.37
198105,2,0.222
198107,2,0.447
198112,2,0.251
198113,2,0.466
198115,2,0.484
198116,3,0.556
198118,2,0.41
198119,2,0.392
198120,4,0.999
198121,3,0.666
198122,2,0.298
198123,3,0.885
198124,2,0.44
198125,3,0.858
198126,3,0.787
198217,4,0.973
198218,4,0.986
198227,4,0.991
198228,2,0.449
198229,3,0.652
198230,1,0.078
198231,2,0.139
198232,3,0.884
198233,4,0.934
198234,2,0.465
198235,1,0.032
198236,1,0.001
198237,1,0.059
198238,2,0.341
198239,1,0.092
198241,1,0.026
198242,2,0.26
198243,3,0.559
198244,2,0.104
198245,1,0.016
198246,2,0.442
198247,1,0.055
198248,2,0.389
198249,1,0.063
198250,1,0.009
198251,1,0.018
198252,2,0.128
198253,2,0.431
198254,2,0.204
198255,1,0.028
198256,1,0.077
198257,1,0.044
198258,1,0.056
198259,1,0.055
198260,1,0.024
198261,1,0.019
198262,2,0.163
198263,2,0.127
198264,1,0.014
198265,2,0.158
198266,3,0.538
198267,4,1.0
198268,4,1.0
198269,2,0.36
198270,2,0.123
198271,2,0.329
198272,4,0.998
198273,4,1.0
198274,4,1.0
198275,4,1.0
198276,4,1.0
198277,4,1.0
198278,4,1.0
198279,3,0.663
198280,4,1.0
198281,4,1.0
198282,4,1.0
198283,4,1.0
198284,4,1.0
198285,4,1.0
198286,3,0.777
198287,3,0.793
198288,3,0.519
198289,2,0.452
198290,2,0.158
198291,2,0.32
198292,4,0.909
198293,4,0.97
198294,3,0.771
198295,4,0.97
198296,4,1.0
198297,2,0.38
198298,3,0.69
198299,2,0.187
198300,3,0.561
198301,3,0.65
198302,4,0.947
198303,3,0.835
198304,4,1.0
198305,4,0.992
198306,4,0.944
198307,3,0.872
198308,4,0.991
198309,3,0.807
198310,4,0.994
198311,4,0.987
198312,2,0.164
198313,4,1.0
198314,4,0.998
198315,3,0.514
198316,3,0.568
198317,3,0.665
198318,4,0.969
198319,4,0.99
198320,3,0.541
198321,1,0.073
198322,4,1.0
198323,4,1.0
198324,3,0.724
198325,2,0.317
198326,3,0.648
198327,3,0.888
198328,1,0.043
198329,1,0.027
198330,2,0.308
198331,3,0.793
198332,4,0.944
198333,2,0.256
198334,2,0.455
198335,4,0.937
198336,2,0.282
198337,3,0.545
198338,3,0.674
198339,1,0.038
198340,2,0.283
198341,3,0.617
198342,1,0.073
198343,3,0.663
198344,3,0.575
198345,2,0.177
198346,1,0.093
198347,4,0.921
198348,3,0.638
198349,1,0.099
198350,3,0.666
198351,2,0.133
198352,2,0.386
198353,1,0.07
198354,1,0.074
198355,4,1.0
198356,3,0.612
198357,4,0.99
198358,3,0.735
198359,3,0.636
198360,4,0.998
198361,3,0.725
198362,3,0.662
198363,2,0.489
198364,3,0.732
198366,3,0.686
198367,2,0.49
198368,3,0.63
198369,2,0.349
198370,3,0.81
198371,4,0.959
198372,3,0.699
198373,3,0.789
198374,2,0.257
198375,3,0.613
198376,3,0.815
198377,3,0.778
198378,3,0.866
198379,1,0.083
198380,3,0.866
198381,2,0.449
198382,2,0.459
198383,3,0.665
198384,3,0.588
198385,3,0.77
198386,2,0.346
198387,3,0.585
198388,3,0.765
198391,2,0.493
198392,4,0.998
198393,3,0.83
198394,4,0.945
198395,4,0.997
198396,4,0.998
198397,3,0.535
198398,4,0.96
198399,1,0.064
198400,4,0.96
198401,3,0.849
198402,3,0.665
198403,4,0.981
198404,2,0.477
198405,3,0.861
198406,4,1.0
198407,4,0.991
198408,3,0.618
198409,4,0.966
198411,3,0.853
198412,2,0.2
198416,3,0.818
198417,4,0.93
198418,3,0.754
198419,4,0.998
198420,2,0.342
198421,4,0.969
198422,4,1.0
198423,4,1.0
198424,3,0.708
198425,4,0.996
198426,4,0.973
198427,2,0.31
198428,1,0.08
198436,4,1.0
198438,4,1.0
198445,2,0.208
198446,3,0.541
198448,3,0.863
198449,2,0.174
198450,4,1.0
198451,3,0.577
198452,2,0.477
198453,3,0.699
198454,2,0.451
198455,3,0.704
198456,3,0.702
198457,2,0.167
198458,3,0.588
198459,2,0.304
198460,4,0.998
198461,4,0.999
198462,4,1.0
198463,4,0.993
198464,4,1.0
198465,4,0.999
198466,4,1.0
198467,4,1.0
198468,4,0.966
198469,4,1.0
198470,3,0.506
198471,4,0.98
198472,4,0.974
198473,4,0.997
198474,3,0.712
198475,4,0.997
198476,2,0.437
198477,4,0.994
198478,3,0.58
198479,1,0.1
198480,3,0.578
198481,3,0.883
198482,3,0.863
198485,1,0.088
198486,4,1.0
198488,2,0.221
198489,2,0.278
198490,2,0.163
198491,2,0.499
198492,3,0.738
198493,3,0.622
198494,4,0.999
