tileid,class,quantile
178572,4,1.0
178616,4,1.0
178621,4,1.0
178623,4,1.0
178624,4,1.0
178625,4,1.0
178634,4,1.0
178635,4,1.0
178636,2,0.252
178637,1,0.094
178638,4,1.0
178640,4,1.0
178641,4,1.0
178642,2,0.158
178643,1,0.097
178644,1,0.042
178645,3,0.636
178646,2,0.152
178647,2,0.119
178648,2,0.107
178649,3,0.725
178650,4,0.999
178651,3,0.547
178652,4,0.995
178653,2,0.254
178654,2,0.437
178655,4,1.0
178656,4,1.0
178657,4,1.0
178658,2,0.37
178665,4,1.0
178666,4,0.999
178667,4,1.0
178668,4,1.0
178669,4,1.0
178670,4,1.0
178671,4,1.0
178686,4,1.0
178689,3,0.676
178690,4,1.0
178692,4,1.0
178693,4,1.0
178694,4,1.0
178875,2,0.386
178876,1,0.002
178877,1,0.054
178878,4,1.0
178879,4,1.0
178894,2,0.222
178919,2,0.411
178926,3,0.749
178927,4,1.0
178935,4,1.0
178936,4,1.0
178937,4,0.984
178939,4,1.0
178940,4,1.0
178941,4,1.0
178942,4,1.0
178943,4,1.0
178945,4,1.0
178946,4,1.0
178949,4,1.0
178950,4,0.99
178951,4,1.0
178952,4,1.0
178958,4,1.0
178965,4,1.0
178966,3,0.612
178967,4,1.0
179069,4,1.0
179103,4,1.0
179107,4,0.997
179108,4,1.0
179109,4,1.0
179110,4,1.0
179111,4,1.0
179112,4,1.0
179113,3,0.833
179117,4,1.0
179118,4,1.0
179119,4,1.0
179145,4,1.0
179146,4,1.0
179147,4,1.0
179148,4,1.0
179149,4,1.0
179150,4,1.0
179151,2,0.265
179163,4,1.0
179166,4,1.0
179167,2,0.439
179168,1,0.022
179175,4,1.0
179176,4,1.0
179177,4,1.0
179178,4,1.0
179179,4,1.0
179180,4,1.0
179181,4,1.0
179182,4,1.0
179184,3,0.676
179185,4,1.0
179186,4,1.0
179190,4,1.0
179194,4,1.0
179196,4,1.0
179197,4,1.0
179198,4,1.0
179201,4,1.0
179203,4,1.0
179204,4,1.0
179210,4,1.0
179211,4,1.0
179212,4,1.0
179213,4,0.965
179218,4,1.0
179237,4,1.0
179244,4,1.0
179245,4,1.0
179251,4,1.0
179255,4,1.0
179256,4,1.0
179258,4,1.0
179259,4,1.0
179260,2,0.436
179275,4,1.0
179326,4,1.0
179331,4,0.999
179332,4,1.0
179333,4,1.0
179336,4,1.0
179338,4,1.0
179343,4,1.0
179345,2,0.358
179346,2,0.454
179347,4,1.0
179348,4,1.0
179349,3,0.698
179350,1,0.043
179351,1,0.06
179352,2,0.116
179353,2,0.128
179354,2,0.146
179355,2,0.129
179356,2,0.243
179357,4,0.996
179358,4,1.0
179361,2,0.266
179362,4,0.997
179363,1,0.033
179373,4,1.0
179374,4,1.0
179375,4,1.0
179376,4,1.0
179377,4,1.0
179378,4,1.0
179398,4,1.0
179399,2,0.346
179400,4,1.0
179401,4,1.0
179402,4,1.0
179583,2,0.329
179584,2,0.132
179585,3,0.84
179586,4,1.0
179587,4,1.0
179618,4,0.957
179619,4,0.967
179631,2,0.403
179633,4,1.0
179634,4,1.0
179643,4,1.0
179647,4,1.0
179648,4,1.0
179649,4,1.0
179650,4,1.0
179651,4,1.0
179652,4,1.0
179653,4,1.0
179654,4,1.0
179655,4,1.0
179657,2,0.401
179658,4,1.0
179659,4,1.0
179660,4,1.0
179663,4,1.0
179664,3,0.833
179665,4,1.0
179670,4,1.0
179671,4,1.0
179672,4,1.0
179673,4,1.0
179674,4,1.0
179675,4,1.0
179677,4,1.0
179678,4,1.0
179811,4,1.0
179821,4,1.0
179822,4,1.0
179825,4,1.0
179826,4,1.0
179827,4,1.0
179828,1,0.022
179854,4,1.0
179855,1,0.076
179858,4,0.925
179859,3,0.82
179860,4,1.0
179861,4,1.0
179871,4,1.0
179872,4,0.981
179875,4,1.0
179876,4,0.922
179881,4,1.0
179882,4,1.0
179883,3,0.807
179884,4,1.0
179885,4,1.0
179886,4,1.0
179887,4,1.0
179888,4,1.0
179889,4,1.0
179891,4,1.0
179892,4,0.999
179893,4,1.0
179896,4,1.0
179897,4,1.0
179898,4,1.0
179903,4,1.0
179905,4,1.0
179913,4,1.0
179915,4,1.0
179918,4,1.0
179920,4,1.0
179921,2,0.108
179925,4,1.0
179926,4,1.0
179944,4,0.95
179945,4,1.0
179958,4,1.0
179964,4,0.997
179965,3,0.722
179966,3,0.873
179967,4,1.0
179968,4,0.986
179983,4,1.0
180030,3,0.563
180033,4,1.0
180034,4,0.955
180040,4,1.0
180041,4,1.0
180042,4,1.0
180048,4,1.0
180052,4,1.0
180054,3,0.731
180055,4,1.0
180056,4,1.0
180057,3,0.865
180058,2,0.195
180059,2,0.282
180060,3,0.722
180061,1,0.056
180062,2,0.476
180063,2,0.416
180064,1,0.085
180080,4,1.0
180083,4,1.0
180085,4,1.0
180107,4,1.0
180108,4,1.0
180109,4,1.0
180110,4,1.0
180111,4,1.0
180291,4,1.0
180293,4,1.0
180294,2,0.407
180295,4,1.0
180297,4,1.0
180327,1,0.06
180341,4,1.0
180345,4,1.0
180346,4,1.0
180347,4,0.996
180348,4,1.0
180349,4,1.0
180352,4,1.0
180354,4,0.993
180355,4,0.999
180356,1,0.026
180357,4,1.0
180358,4,1.0
180360,4,1.0
180361,4,1.0
180362,4,1.0
180363,4,1.0
180364,4,1.0
180365,4,1.0
180366,4,1.0
180367,4,1.0
180368,4,1.0
180369,4,1.0
180371,4,1.0
180372,4,1.0
180373,4,1.0
180381,4,1.0
180382,2,0.208
180383,3,0.626
180384,4,1.0
180385,4,1.0
180386,4,1.0
180387,2,0.125
180518,4,0.996
180519,4,1.0
180521,4,1.0
180522,4,1.0
180523,4,1.0
180524,4,1.0
180525,4,1.0
180528,4,1.0
180529,4,1.0
180530,4,1.0
180533,4,1.0
180534,4,1.0
180535,4,1.0
180536,3,0.506
180537,2,0.251
180539,2,0.256
180569,4,1.0
180570,4,0.999
180578,4,1.0
180579,4,1.0
180583,4,1.0
180590,4,1.0
180591,4,0.986
180592,4,0.995
180595,4,1.0
180597,4,1.0
180598,4,1.0
180599,4,1.0
180602,4,1.0
180606,4,1.0
180607,3,0.818
180608,4,1.0
180615,4,1.0
180617,4,1.0
180623,4,1.0
180626,3,0.617
180628,4,1.0
180634,4,0.994
180664,4,1.0
180667,4,0.979
180668,4,1.0
180669,4,1.0
180670,4,1.0
180673,3,0.729
180674,1,0.043
180675,3,0.82
180737,4,0.999
180738,4,0.999
180741,3,0.601
180748,4,1.0
180749,4,1.0
180750,4,1.0
180757,4,1.0
180760,4,1.0
180761,4,1.0
180762,3,0.647
180763,4,1.0
180765,4,1.0
180766,2,0.183
180767,3,0.547
180768,3,0.621
180769,2,0.288
180770,2,0.48
180771,3,0.74
180772,3,0.556
180779,4,1.0
180780,1,0.023
180787,4,1.0
180788,4,1.0
180816,4,1.0
180817,4,1.0
180818,4,1.0
180819,4,1.0
180820,4,1.0
180998,4,1.0
181001,4,1.0
181002,4,1.0
181004,2,0.495
181005,1,0.04
181027,1,0.064
181028,4,0.994
181035,4,1.0
181051,4,1.0
181053,2,0.224
181055,2,0.136
181056,4,1.0
181057,3,0.729
181065,4,1.0
181067,4,1.0
181068,4,0.969
181069,4,1.0
181070,4,1.0
181071,4,1.0
181072,4,1.0
181073,4,1.0
181074,4,1.0
181075,3,0.651
181076,4,1.0
181077,4,1.0
181078,4,1.0
181079,4,1.0
181081,4,1.0
181082,4,1.0
181084,2,0.261
181088,4,1.0
181089,3,0.895
181090,3,0.865
181091,3,0.777
181092,2,0.411
181093,4,1.0
181094,3,0.541
181095,3,0.708
181226,4,1.0
181227,4,1.0
181228,4,0.992
181232,4,0.979
181233,4,1.0
181237,4,1.0
181238,4,1.0
181239,4,1.0
181240,4,1.0
181241,4,1.0
181243,4,1.0
181244,3,0.594
181261,4,1.0
181262,4,1.0
181263,3,0.816
181277,4,1.0
181278,4,1.0
181279,4,0.999
181286,4,1.0
181288,4,1.0
181289,4,1.0
181290,4,1.0
181298,4,1.0
181299,4,0.999
181300,4,0.999
181301,3,0.882
181304,4,0.987
181307,4,1.0
181313,4,1.0
181331,4,1.0
181335,2,0.213
181339,4,1.0
181341,4,1.0
181342,3,0.813
181343,4,1.0
181371,4,1.0
181372,4,1.0
181375,4,1.0
181376,4,1.0
181378,3,0.876
181379,4,1.0
181380,4,1.0
181396,4,1.0
181397,4,1.0
181445,4,1.0
181457,4,1.0
181458,4,1.0
181465,4,1.0
181467,4,1.0
181469,4,1.0
181470,4,1.0
181471,4,1.0
181472,4,1.0
181473,4,1.0
181474,2,0.441
181475,4,1.0
181476,3,0.586
181477,3,0.826
181478,3,0.882
181479,1,0.092
181480,4,1.0
181481,4,1.0
181482,4,0.998
181483,3,0.796
181487,4,1.0
181488,4,1.0
181489,4,1.0
181496,4,1.0
181497,4,1.0
181499,4,1.0
181524,4,1.0
181525,4,1.0
181526,4,1.0
181527,4,1.0
181528,4,1.0
181708,3,0.755
181709,3,0.643
181713,1,0.017
181729,4,0.995
181742,1,0.005
181743,1,0.017
181763,4,1.0
181770,3,0.628
181772,2,0.432
181773,4,0.996
181774,4,1.0
181775,3,0.81
181776,4,1.0
181777,4,1.0
181778,4,1.0
181779,4,1.0
181780,1,0.064
181781,4,1.0
181782,4,1.0
181783,4,1.0
181784,3,0.733
181785,4,1.0
181786,2,0.313
181787,2,0.111
181788,4,1.0
181789,4,0.924
181791,3,0.729
181792,4,0.994
181793,4,0.921
181794,4,1.0
181795,4,1.0
181797,4,1.0
181798,4,1.0
181799,4,1.0
181800,4,1.0
181801,3,0.681
181802,1,0.016
181803,4,1.0
181804,1,0.066
181935,4,1.0
181936,4,1.0
181937,4,1.0
181943,4,1.0
181944,4,1.0
181945,4,1.0
181946,4,1.0
181951,4,1.0
181952,4,1.0
181958,4,1.0
181959,4,1.0
181961,4,1.0
181970,4,1.0
181971,4,1.0
181984,4,1.0
181985,4,1.0
181989,4,1.0
181992,4,1.0
181993,4,1.0
181994,4,1.0
181996,4,0.992
181997,4,1.0
181998,4,1.0
182006,4,1.0
182008,4,0.994
182011,4,0.93
182013,4,1.0
182014,4,1.0
182017,4,1.0
182018,4,0.994
182019,4,1.0
182022,4,1.0
182026,4,1.0
182031,4,1.0
182035,4,1.0
182041,4,1.0
182042,4,1.0
182047,4,1.0
182048,4,1.0
182049,4,1.0
182050,4,1.0
182051,4,1.0
182081,4,1.0
182082,4,1.0
182084,4,0.988
182085,4,1.0
182086,4,0.959
182087,4,1.0
182088,4,1.0
182090,4,1.0
182091,4,1.0
182149,4,1.0
182166,4,1.0
182172,4,1.0
182173,4,1.0
182175,4,1.0
182177,4,1.0
182178,4,1.0
182179,4,0.996
182180,4,1.0
182181,4,1.0
182182,4,0.995
182184,4,1.0
182185,3,0.645
182186,2,0.105
182187,3,0.598
182188,3,0.843
182189,2,0.209
182190,4,0.903
182191,2,0.173
182192,1,0.019
182195,4,1.0
182196,4,1.0
182197,4,1.0
182198,4,1.0
182199,4,1.0
182200,4,1.0
182201,4,1.0
182203,4,1.0
182204,4,1.0
182205,2,0.458
182207,4,1.0
182208,1,0.029
182232,4,1.0
182233,4,1.0
182234,4,1.0
182235,4,1.0
182236,4,1.0
182416,4,1.0
182437,1,0.027
182450,1,0.048
182451,4,0.97
182478,4,1.0
182479,4,1.0
182482,4,1.0
182483,4,1.0
182484,4,1.0
182485,4,1.0
182486,4,1.0
182487,4,1.0
182488,4,1.0
182489,4,1.0
182490,4,1.0
182491,4,1.0
182492,4,1.0
182493,4,1.0
182494,2,0.109
182495,4,1.0
182496,4,1.0
182497,4,1.0
182498,4,1.0
182499,4,1.0
182500,4,0.998
182501,4,1.0
182502,4,1.0
182503,4,1.0
182504,4,1.0
182505,4,1.0
182506,4,1.0
182507,3,0.556
182508,4,1.0
182509,4,1.0
182510,2,0.429
182511,2,0.453
182512,2,0.238
182643,3,0.513
182644,4,1.0
182645,4,1.0
182646,4,1.0
182649,4,0.977
182651,4,1.0
182652,4,1.0
182653,1,0.006
182654,1,0.034
182660,4,1.0
182661,4,1.0
182678,4,1.0
182679,4,1.0
182690,4,0.999
182691,4,1.0
182692,4,1.0
182693,4,1.0
182694,4,1.0
182695,4,0.999
182696,4,1.0
182697,4,1.0
182703,4,0.955
182704,3,0.82
182705,4,1.0
182706,4,1.0
182707,4,0.982
182715,4,1.0
182716,4,0.994
182717,4,1.0
182718,4,0.996
182719,4,0.966
182720,4,0.996
182721,4,1.0
182725,4,0.989
182726,4,0.995
182730,4,1.0
182733,4,1.0
182748,4,1.0
182749,3,0.573
182750,3,0.798
182751,4,1.0
182754,4,0.998
182755,3,0.851
182756,4,1.0
182757,4,1.0
182758,4,1.0
182760,2,0.458
182761,2,0.143
182789,4,0.995
182790,4,0.996
182791,3,0.708
182792,4,1.0
182796,4,1.0
182797,4,1.0
182798,4,1.0
182799,4,1.0
182800,4,1.0
182801,3,0.85
182802,4,0.975
182803,4,1.0
182804,4,1.0
182805,4,0.999
182806,2,0.377
182850,4,1.0
182880,4,1.0
182881,4,1.0
182882,4,1.0
182883,4,1.0
182884,4,1.0
182886,4,1.0
182887,4,0.918
182888,4,1.0
182889,4,0.998
182890,4,1.0
182891,3,0.884
182892,4,0.999
182893,1,0.051
182894,2,0.173
182895,4,1.0
182896,4,1.0
182897,4,0.998
182898,4,1.0
182899,4,1.0
182900,4,1.0
182901,4,1.0
182905,4,1.0
182907,4,1.0
182908,4,1.0
182909,4,1.0
182917,4,1.0
182940,2,0.435
182941,4,1.0
182942,4,1.0
182943,4,1.0
182944,4,1.0
183120,4,0.996
183124,4,1.0
183144,1,0.028
183145,1,0.001
183158,2,0.142
183170,4,1.0
183172,4,1.0
183173,4,1.0
183175,4,1.0
183185,4,1.0
183186,4,1.0
183188,4,1.0
183189,2,0.231
183190,4,1.0
183191,4,1.0
183194,4,1.0
183195,4,1.0
183196,4,1.0
183197,4,1.0
183198,4,1.0
183199,4,1.0
183200,4,1.0
183201,4,1.0
183202,3,0.799
183203,4,1.0
183204,4,1.0
183205,4,1.0
183206,4,1.0
183207,4,1.0
183208,4,1.0
183209,4,1.0
183210,4,1.0
183211,4,1.0
183212,4,1.0
183213,4,1.0
183214,4,1.0
183215,4,1.0
183216,4,1.0
183217,4,1.0
183218,4,1.0
183219,4,1.0
183220,1,0.006
183221,1,0.01
183222,1,0.036
183223,4,0.965
183224,4,1.0
183351,1,0.04
183352,4,1.0
183353,4,0.951
183354,4,0.988
183357,4,1.0
183358,4,0.971
183359,4,1.0
183360,3,0.832
183361,1,0.077
183362,1,0.025
183369,4,1.0
183370,4,0.999
183385,4,1.0
183386,4,1.0
183387,4,1.0
183388,4,1.0
183396,1,0.036
183397,4,1.0
183398,4,0.979
183399,4,1.0
183400,4,1.0
183401,4,1.0
183402,4,1.0
183403,4,1.0
183404,4,1.0
183408,4,1.0
183410,3,0.63
183411,2,0.428
183412,4,0.97
183413,4,1.0
183414,1,0.097
183415,3,0.716
183416,4,1.0
183417,3,0.608
183418,4,0.998
183421,3,0.869
183422,4,0.999
183423,4,0.999
183426,1,0.017
183427,2,0.191
183428,2,0.187
183429,4,1.0
183430,4,1.0
183431,4,0.998
183432,4,0.999
183433,4,1.0
183438,4,1.0
183439,4,0.997
183440,4,0.996
183442,4,1.0
183444,4,1.0
183448,4,1.0
183456,4,1.0
183457,4,1.0
183458,4,1.0
183459,4,1.0
183460,4,1.0
183461,3,0.858
183462,4,0.989
183463,4,1.0
183464,4,1.0
183465,4,1.0
183466,4,1.0
183468,3,0.69
183505,4,1.0
183506,4,1.0
183507,4,1.0
183508,4,1.0
183509,4,1.0
183510,4,1.0
183511,4,0.984
183512,4,0.998
183513,2,0.145
183514,2,0.402
183529,4,1.0
183582,4,0.999
183583,4,1.0
183584,4,1.0
183585,4,1.0
183586,4,1.0
183587,4,1.0
183588,1,0.015
183589,4,1.0
183590,4,1.0
183591,3,0.697
183592,3,0.703
183593,4,1.0
183595,4,1.0
183597,4,1.0
183598,4,0.998
183599,4,1.0
183600,4,1.0
183602,4,1.0
183603,4,1.0
183604,4,1.0
183605,4,0.999
183606,4,1.0
183607,4,0.999
183608,4,1.0
183609,4,1.0
183610,4,0.998
183611,4,1.0
183612,4,1.0
183613,4,0.999
183614,4,1.0
183615,4,1.0
183616,4,1.0
183617,4,1.0
183618,4,1.0
183627,4,1.0
183649,4,1.0
183650,3,0.769
183651,4,1.0
183852,1,0.034
183853,1,0.038
183867,4,1.0
183875,3,0.787
183882,4,1.0
183883,4,0.999
183884,2,0.153
183885,2,0.201
183889,4,1.0
183891,4,1.0
183893,4,1.0
183894,4,1.0
183895,4,1.0
183896,4,1.0
183897,4,1.0
183898,4,1.0
183899,4,1.0
183900,4,0.999
183901,4,0.964
183902,4,1.0
183903,4,1.0
183904,4,1.0
183905,4,1.0
183906,4,1.0
183907,4,1.0
183908,4,1.0
183909,4,1.0
183910,4,1.0
183911,4,1.0
183912,4,1.0
183913,2,0.357
183914,4,0.999
183915,4,1.0
183916,4,1.0
183917,4,1.0
183919,4,1.0
183922,4,1.0
183923,3,0.838
183924,4,1.0
183925,1,0.035
183926,4,1.0
183927,4,1.0
183928,4,1.0
183929,4,1.0
183930,4,1.0
183931,4,1.0
183932,4,1.0
183933,4,1.0
183934,4,1.0
184059,1,0.007
184060,4,1.0
184061,4,1.0
184062,4,0.971
184065,4,1.0
184066,4,1.0
184067,4,0.991
184068,4,1.0
184078,4,1.0
184079,4,1.0
184080,4,1.0
184081,1,0.005
184095,4,1.0
184102,4,1.0
184103,4,1.0
184104,4,1.0
184105,4,1.0
184106,4,1.0
184107,4,1.0
184108,4,1.0
184109,4,1.0
184110,4,1.0
184115,2,0.142
184116,4,1.0
184117,4,0.999
184118,4,0.971
184119,4,0.969
184122,1,0.019
184123,2,0.384
184124,3,0.733
184125,4,1.0
184126,4,0.928
184127,3,0.521
184129,4,0.967
184130,4,0.982
184131,4,1.0
184132,2,0.151
184133,4,1.0
184134,2,0.132
184135,1,0.033
184138,4,1.0
184139,4,1.0
184140,4,1.0
184141,4,1.0
184142,4,1.0
184144,4,1.0
184149,4,1.0
184150,4,1.0
184165,4,1.0
184166,4,1.0
184167,4,1.0
184170,4,1.0
184171,4,1.0
184173,4,1.0
184174,4,1.0
184197,4,1.0
184198,4,1.0
184199,4,1.0
184214,4,1.0
184215,1,0.057
184216,4,1.0
184219,4,1.0
184220,2,0.349
184221,3,0.526
184222,4,0.995
184235,4,1.0
184237,4,1.0
184242,4,1.0
184249,4,1.0
184291,4,1.0
184292,4,1.0
184293,4,1.0
184294,4,1.0
184303,4,1.0
184306,4,1.0
184310,4,1.0
184312,4,1.0
184314,4,1.0
184315,4,1.0
184316,4,1.0
184317,4,1.0
184318,4,1.0
184319,4,0.931
184320,4,1.0
184321,4,1.0
184322,4,1.0
184323,4,1.0
184324,3,0.602
184325,4,1.0
184326,4,1.0
184327,4,1.0
184359,4,1.0
184560,4,1.0
184561,2,0.124
184566,1,0.005
184577,4,1.0
184597,4,0.905
184598,4,1.0
184599,4,1.0
184601,4,1.0
184602,4,1.0
184603,4,0.993
184604,4,1.0
184605,4,1.0
184606,4,1.0
184607,4,1.0
184608,2,0.136
184609,1,0.004
184610,1,0.063
184611,4,1.0
184612,4,1.0
184613,4,1.0
184614,4,1.0
184615,4,1.0
184616,4,1.0
184617,2,0.326
184618,4,1.0
184621,1,0.007
184622,4,1.0
184623,4,1.0
184624,4,1.0
184631,2,0.409
184632,4,0.968
184633,4,0.964
184636,4,1.0
184637,4,1.0
184638,4,1.0
184639,3,0.538
184640,4,1.0
184641,4,1.0
184642,4,1.0
184643,4,1.0
184644,4,1.0
184767,4,1.0
184768,4,1.0
184769,3,0.872
184770,3,0.581
184771,4,1.0
184773,4,1.0
184774,3,0.838
184775,4,1.0
184777,4,0.977
184782,4,1.0
184783,2,0.159
184785,3,0.74
184786,4,1.0
184787,4,1.0
184788,4,1.0
184789,3,0.896
184790,4,1.0
184791,4,1.0
184802,4,1.0
184803,4,1.0
184809,4,0.961
184810,4,1.0
184811,4,1.0
184812,4,1.0
184813,4,1.0
184814,4,1.0
184815,4,1.0
184816,4,1.0
184824,4,1.0
184826,1,0.069
184827,1,0.094
184828,4,0.974
184829,3,0.599
184831,4,1.0
184832,2,0.209
184835,4,0.992
184836,4,1.0
184837,4,1.0
184838,4,0.967
184839,4,0.974
184849,4,1.0
184868,4,1.0
184872,4,1.0
184873,4,1.0
184874,4,0.99
184875,3,0.63
184876,4,0.98
184877,4,1.0
184878,4,1.0
184881,4,1.0
184882,4,0.998
184904,4,1.0
184905,4,1.0
184906,4,1.0
184923,3,0.846
184924,4,1.0
184948,4,1.0
184950,4,1.0
184951,4,1.0
184956,4,1.0
184957,2,0.325
185014,4,1.0
185015,4,1.0
185016,4,1.0
185020,4,1.0
185022,4,1.0
185023,4,1.0
185024,4,1.0
185025,4,1.0
185026,4,1.0
185027,4,1.0
185028,4,1.0
185029,3,0.738
185030,4,1.0
185031,2,0.136
185032,4,1.0
185033,4,1.0
185034,4,1.0
185035,4,1.0
185036,4,1.0
185037,2,0.191
185038,3,0.879
185044,4,0.991
185065,4,1.0
185066,3,0.78
185246,4,0.998
185247,4,1.0
185249,4,0.986
185298,2,0.469
185300,3,0.691
185302,4,1.0
185303,4,1.0
185304,4,1.0
185305,4,1.0
185306,4,1.0
185307,4,1.0
185308,4,1.0
185309,4,1.0
185310,4,1.0
185311,4,1.0
185312,4,1.0
185313,4,1.0
185314,4,1.0
185315,4,1.0
185316,4,0.999
185317,1,0.023
185320,4,1.0
185321,4,1.0
185322,4,1.0
185323,4,1.0
185324,4,1.0
185325,4,1.0
185326,1,0.015
185327,3,0.88
185328,4,1.0
185332,1,0.077
185334,4,1.0
185337,2,0.462
185338,4,1.0
185339,4,1.0
185340,4,1.0
185341,4,1.0
185342,4,1.0
185345,4,1.0
185346,4,1.0
185347,4,1.0
185348,4,1.0
185349,4,1.0
185350,4,0.999
185351,4,1.0
185475,4,1.0
185476,4,0.998
185477,4,1.0
185480,4,0.992
185481,4,0.926
185482,4,0.967
185483,4,1.0
185484,4,1.0
185485,4,0.993
185487,4,0.997
185488,4,0.997
185489,4,1.0
185497,4,0.998
185498,4,1.0
185499,4,1.0
185516,4,1.0
185517,4,1.0
185518,4,1.0
185519,4,1.0
185520,4,1.0
185521,4,1.0
185522,4,0.997
185530,4,1.0
185531,4,0.998
185533,4,1.0
185534,4,0.963
185535,4,1.0
185536,4,0.985
185538,4,1.0
185539,4,1.0
185540,4,0.996
185541,2,0.171
185542,3,0.52
185543,3,0.571
185544,4,1.0
185545,4,1.0
185547,4,1.0
185548,3,0.688
185576,4,1.0
185577,4,1.0
185578,4,1.0
185579,4,1.0
185580,4,1.0
185581,4,1.0
185587,4,1.0
185588,4,1.0
185589,4,0.999
185611,4,1.0
185612,4,1.0
185613,4,1.0
185631,4,1.0
185632,4,1.0
185649,4,1.0
185665,4,1.0
185666,4,1.0
185730,4,1.0
185731,4,1.0
185732,4,1.0
185733,4,1.0
185734,4,1.0
185735,4,1.0
185736,4,1.0
185737,4,1.0
185738,4,1.0
185739,4,1.0
185740,4,1.0
185741,4,1.0
185742,4,1.0
185743,4,1.0
185744,4,1.0
185745,4,1.0
185746,4,1.0
185747,4,1.0
185774,2,0.27
185971,4,1.0
185972,2,0.474
185973,4,1.0
185976,4,1.0
185988,4,0.987
186006,4,1.0
186008,4,1.0
186009,4,1.0
186010,4,1.0
186012,4,1.0
186014,4,1.0
186015,4,1.0
186016,4,1.0
186017,4,1.0
186018,4,1.0
186019,2,0.5
186020,4,1.0
186021,4,1.0
186022,4,1.0
186023,4,1.0
186024,4,1.0
186025,2,0.119
186028,4,1.0
186029,4,1.0
186030,4,1.0
186031,4,1.0
186032,4,1.0
186033,4,1.0
186034,3,0.618
186035,3,0.766
186036,4,1.0
186038,4,1.0
186039,4,1.0
186040,4,1.0
186042,4,1.0
186043,2,0.284
186044,4,1.0
186045,4,0.997
186046,4,1.0
186047,4,1.0
186048,4,1.0
186049,4,1.0
186050,4,1.0
186052,4,1.0
186053,4,1.0
186054,4,1.0
186055,4,1.0
186056,4,1.0
186057,4,1.0
186058,4,1.0
186059,4,1.0
186182,4,0.984
186183,4,1.0
186184,4,1.0
186185,4,1.0
186187,4,1.0
186189,2,0.195
186192,4,1.0
186195,4,1.0
186196,4,1.0
186197,4,1.0
186204,4,1.0
186206,4,0.999
186219,4,1.0
186222,4,1.0
186223,4,1.0
186224,4,1.0
186225,4,1.0
186226,4,1.0
186228,4,1.0
186237,3,0.814
186241,4,1.0
186242,4,1.0
186243,4,1.0
186244,1,0.038
186245,4,0.963
186246,4,1.0
186247,2,0.414
186248,4,1.0
186250,4,1.0
186251,4,0.998
186252,4,0.991
186253,4,1.0
186254,4,1.0
186255,2,0.301
186256,3,0.844
186284,4,1.0
186295,2,0.461
186296,1,0.079
186320,4,1.0
186340,4,1.0
186343,4,1.0
186347,4,1.0
186348,4,1.0
186349,4,1.0
186350,4,0.981
186351,4,1.0
186355,4,1.0
186357,4,1.0
186379,4,1.0
186381,4,1.0
186387,2,0.198
186388,4,1.0
186438,4,1.0
186439,4,1.0
186440,4,1.0
186441,4,1.0
186442,4,1.0
186444,4,1.0
186445,4,1.0
186446,4,1.0
186447,4,1.0
186448,4,1.0
186449,4,1.0
186450,4,1.0
186451,4,1.0
186452,4,1.0
186453,4,1.0
186454,4,1.0
186459,4,1.0
186460,4,1.0
186461,4,1.0
186466,4,1.0
186467,4,0.966
186482,4,1.0
186483,4,1.0
186484,4,1.0
186487,4,1.0
186489,4,1.0
186660,4,0.98
186662,4,1.0
186677,1,0.014
186684,4,1.0
186715,4,1.0
186716,3,0.517
186717,4,1.0
186718,4,1.0
186719,4,1.0
186722,4,1.0
186723,4,1.0
186724,4,1.0
186725,4,1.0
186726,4,1.0
186729,4,1.0
186730,4,1.0
186731,4,1.0
186732,4,1.0
186733,4,1.0
186736,4,1.0
186737,4,1.0
186738,4,1.0
186740,4,1.0
186741,4,1.0
186742,4,1.0
186743,4,1.0
186745,4,1.0
186746,4,1.0
186747,4,1.0
186748,4,1.0
186749,3,0.772
186750,3,0.535
186751,4,1.0
186752,4,1.0
186753,4,1.0
186754,4,1.0
186755,4,1.0
186756,2,0.436
186757,4,1.0
186758,4,1.0
186761,4,1.0
186765,4,1.0
186766,4,1.0
186767,4,1.0
186891,4,1.0
186892,4,1.0
186893,4,1.0
186897,4,1.0
186900,4,1.0
186901,3,0.884
186902,4,0.988
186903,4,1.0
186904,4,1.0
186905,4,1.0
186906,4,1.0
186907,4,1.0
186908,4,1.0
186909,4,1.0
186910,4,1.0
186911,4,1.0
186912,4,1.0
186913,4,1.0
186914,2,0.434
186915,4,0.971
186916,4,0.967
186918,1,0.028
186919,2,0.133
186920,3,0.55
186921,4,1.0
186922,2,0.127
186929,4,1.0
186930,4,1.0
186931,4,1.0
186932,4,1.0
186933,4,1.0
186934,4,1.0
186935,4,1.0
186936,4,1.0
186941,1,0.025
186942,4,1.0
186943,4,1.0
186944,4,1.0
186951,4,1.0
186952,3,0.775
186955,4,1.0
186956,4,1.0
186957,4,1.0
186958,4,1.0
186959,2,0.399
186960,4,1.0
186961,4,1.0
186962,4,1.0
186963,4,1.0
186964,4,0.999
186988,4,1.0
186996,2,0.346
186997,3,0.599
186998,3,0.837
186999,2,0.226
187000,4,0.986
187001,2,0.461
187002,4,1.0
187003,4,1.0
187014,4,1.0
187045,4,0.994
187057,4,0.994
187058,2,0.492
187061,4,1.0
187062,2,0.223
187063,4,1.0
187073,4,1.0
187075,2,0.339
187150,4,1.0
187151,4,1.0
187152,4,1.0
187153,4,1.0
187157,4,1.0
187158,4,1.0
187159,4,1.0
187160,4,1.0
187161,4,1.0
187162,4,1.0
